164|!99THINGS!|30000|NEVER|99|99
165|!99THINGS!|30000|NEVER|99|99
166|!99THINGS!|30000|NEVER|99|99
167|!99THINGS!|30000|NEVER|99|99
168|!99THINGS!|30000|NEVER|99|99
169|!99THINGS!|30000|NEVER|99|99
170|!99THINGS!|30000|NEVER|99|99
171|!99THINGS!|30000|NEVER|99|99
172|!99THINGS!|30000|NEVER|99|99
173|!99THINGS!|30000|NEVER|99|99
174|!99THINGS!|30000|NEVER|99|99
175|!99THINGS!|30000|NEVER|99|99
176|!99THINGS!|30000|NEVER|99|99
177|!99THINGS!|30000|NEVER|99|99
178|!99THINGS!|30000|NEVER|99|99
179|!99THINGS!|30000|NEVER|99|99
